1160;13
1161;22
1162;38
1163;6
1164;10
1165;1
1166;15
1167;55
1168;99
1169;1
1170;16
1171;27
1172;16
1173;51
1174;14
1175;15
1176;5
1177;45
1178;114
1179;18
1180;0
1181;0
1182;2
1183;18
1184;10
1185;29
1186;48
1187;10
1188;1
1189;198
1190;82
1191;117
1192;9
1193;5
1194;18
1195;50
1196;57
1197;25
1198;39
1199;28
1200;69
1201;41
1202;78
1203;119
1204;4
1205;20
1206;70
1207;34
1208;18
1209;0
1210;0
1211;5
1212;0
1213;3
1214;20
1215;3
1216;84
1217;12
1218;12
1219;32
1220;6
1221;0
1222;6
1223;81
1224;10
1225;64
1226;167
1227;27
1228;17
1229;112
1230;1
1231;11
1232;176
1233;38
1234;5
1235;0
1236;8
1237;5
1238;407
1239;5
1240;0
1241;5
1242;18
1243;18
1244;18
1245;22
1246;58
1247;26
1248;67
1249;57
1250;55
1251;39
1252;10
1253;67
1254;9
1255;89
1256;1
1257;0
1258;5
1259;15
1260;21
1261;44
1262;1
1263;63
1264;103
1265;0
1266;16
1267;62
1268;2
1269;19
1270;13
1271;2
1272;16
1273;256
1274;49
1275;3
1276;20
1277;5
1278;20
1279;18
1280;12
1281;152
1282;44
1283;3
1284;63
1285;0
1286;2
1287;34
1288;16
1289;4
1290;25
1291;0
1292;0
1293;200
1294;59
1295;2
1296;7
1297;180
1298;27
1299;0
1300;2
1301;0
1302;22
1303;14
1304;1
1305;14
1306;0
1307;36
1308;235
1309;3
1310;1
1311;75
1312;0
1313;2
1314;43
1315;0
1316;27
1317;87
1318;2
1319;0
1320;13
1321;5
1322;0
1323;38
1324;50
1325;0
1326;77
1327;2
1328;9
1329;99
1330;4
1331;11
1332;0
1333;41
1334;6
1335;74
1336;45
1337;1
1338;10
1339;0
1340;17
1341;10
1342;43
1343;0
1344;3
1345;0
1346;5
1347;8
1348;121
1349;8
1350;0
1351;5
1352;7
1353;5
1354;11
1355;0
1356;7
1357;15
1358;22
1359;28
1360;10
1361;112
1362;1
1363;6
1364;28
1365;13
1366;38
1367;1
1368;1
1369;7
1370;7
1371;68
1372;16
1373;1
1374;58
1375;0
1376;25
1377;38
1378;1
1379;1
1380;218
1381;6
1382;56
1383;70
1384;27
1385;2
1386;25
1387;8
1388;0
1389;33
1390;4
1391;10
1392;9
1393;3
1394;13
1395;17
1396;6
1397;6
1398;1
1399;55
1400;111
1401;16
1402;37
1403;1
1404;1
1405;2
1406;4
1407;2
1408;1
1409;5
1410;3
1411;5
1412;4
1413;179
1414;31
1415;3
1416;2
1417;2
1418;2
1419;57
1420;21
1421;12
1422;30
1423;0
1424;11
1425;48
1426;26
1427;35
1428;1
1429;58
1430;38
1431;1
1432;143
1433;148
1434;1
1435;5
1436;25
1437;17
1438;499
1439;2
1440;11
1441;39
1442;6
1443;71
1444;1
1445;14
1446;58
1447;0
1448;42
1449;18
1450;3
1451;1
1452;63
1453;0
1454;7
1455;45
1456;56
1457;1
1458;66
1459;40
1460;99
1461;20
1462;66
1463;22
1464;81
1465;69
1466;49
1467;6
1468;55
1469;67
1470;11
1471;16
1472;0
1473;10
1474;45
1475;29
1476;79
1477;0
1478;16
1479;11
1480;4
1481;25
1482;34
1483;11
1484;81
1485;3
1486;8
1487;0
1488;35
1489;21
1490;1
1491;117
1492;7
1493;7
1494;46
1495;51
1496;11
1497;23
1498;24
1499;71
1500;86
1501;1
1502;15
1503;8
1504;13
1505;29
1506;85
1507;18
1508;58
1509;25
1510;69
1511;7
1512;148
1513;36
1514;1
1515;37
1516;8
1517;1
1518;5
1519;57
1520;0
1521;0
1522;179
1523;66
1524;92
1525;8
1526;111
1527;276
1528;6
1529;8
1530;4
1531;113
1532;0
1533;25
1534;44
1535;36
1536;18
1537;13
1538;42
1539;7
1540;55
1541;28
1542;1
1543;28
1544;9
1545;5
1546;14
1547;0
1548;158
1549;79
1550;37
1551;1
1552;98
1553;10
1554;172
1555;2
1556;52
1557;0
1558;26
1559;1
1560;25
1561;6
1562;17
1563;6
1564;47
1565;28
1566;29
1567;38
1568;24
1569;3
1570;4
1571;20
1572;34
1573;116
1574;41
1575;0
1576;0
1577;6
1578;12
1579;3
1580;59
1581;58
1582;30
1583;4
1584;84
1585;3
1586;0
1587;14
1588;77
1589;30
1590;7
1591;8
1592;76
1593;7
1594;17
1595;3
1596;133
1597;37
1598;3
1599;68
1600;10
1601;19
1602;49
1603;39
1604;195
1605;26
1606;4
1607;255
1608;18
1609;15
1610;4
1611;36
1612;11
1613;2
1614;13
1615;4
1616;12
1617;66
1618;31
1619;7
1620;68
1621;3
1622;35
1623;29
1624;6
1625;41
1626;19
1627;18
1628;29
1629;274
1630;3
1631;12
1632;36
1633;20
1634;33
1635;81
1636;102
1637;127
1638;11
1639;0
1640;37
1641;75
1642;32
1643;77
1644;7
1645;48
1646;1
1647;38
1648;2
1649;51
1650;39
1651;7
1652;0
1653;58
1654;40
1655;8
1656;1
1657;62
1658;63
1659;16
1660;1
1661;8
1662;19
1663;124
1664;8
1665;9
1666;47
1667;23
1668;9
1669;0
1670;6
1671;97
1672;0
1673;23
1674;35
1675;17
1676;101
1677;77
1678;1
1679;43
1680;6
1681;73
1682;4
1683;113
1684;140
1685;0
1686;43
1687;10
1688;1
1689;7
1690;135
1691;7
1692;18
1693;74
1694;22
1695;58
1696;0
1697;85
1698;9
1699;9
1700;188
1701;5
1702;0
1703;0
1704;17
1705;22
1706;4
1707;39
1708;26
1709;9
1710;19
1711;28
1712;203
1713;56
1714;22
1715;57
1716;5
1717;96
1718;59
1719;0
1720;220
1721;2
1722;211
1723;28
1724;73
1725;13
1726;29
1727;12
1728;2
1729;4
1730;6
1731;38
1732;11
1733;29
1734;12
1735;12
1736;2
1737;6
1738;17
1739;20
1740;15
1741;263
1742;3
1743;21
1744;2
1745;51
1746;7
1747;22
1748;22
1749;31
1750;47
1751;8
1752;7
1753;26
1754;26
1755;87
1756;34
1757;264
1758;2
1759;0
1760;2
1761;31
1762;30
1763;4
1764;70
1765;11
1766;137
1767;5
1768;57
1769;32
1770;12
1771;0
1772;197
1773;42
1774;1
1775;67
1776;15
1777;124
1778;86
1779;3
1780;27
1781;11
1782;0
1783;1
1784;15
1785;8
1786;41
1787;0
1788;217
1789;8
1790;22
1791;28
1792;91
1793;54
1794;19
1795;0
1796;0
1797;12
1798;102
1799;0
1800;21
1801;2
1802;0
1803;60
1804;2
1805;0
1806;68
1807;33
1808;0
1809;19
1810;44
1811;18
1812;42
1813;12
1814;59
1815;3
1816;87
1817;54
1818;64
1819;43
1820;316
1821;38
1822;3
1823;84
1824;45
1825;33
1826;2
1827;6
1828;80
1829;65
1830;27
1831;354
1832;33
1833;17
1834;1
1835;0
1836;40
1837;34
1838;58
1839;30
1840;9
1841;2
1842;0
1843;10
1844;67
1845;57
1846;67
1847;44
1848;4
1849;43
1850;11
1851;170
1852;22
1853;0
1854;0
1855;14
1856;0
1857;0
1858;50
1859;9
1860;5
1861;19
1862;12
1863;138
1864;15
1865;154
1866;1
1867;2
1868;9
1869;3
1870;12
1871;40
1872;33
1873;1
1874;1
1875;237
1876;63
1877;6
1878;69
1879;42
1880;22
1881;11
1882;9
1883;5
1884;7
1885;111
1886;2
1887;137
1888;110
1889;0
1890;54
1891;1
1892;3
1893;44
1894;11
1895;18
1896;2
1897;186
1898;0
1899;30
1900;135
1901;191
1902;19
1903;0
1904;5
1905;7
1906;23
1907;4
1908;29
1909;1
1910;21
1911;59
1912;26
1913;3
1914;1
1915;71
1916;19
1917;86
1918;130
1919;0
1920;95
1921;229
1922;48
1923;0
1924;13
1925;42
1926;82
1927;11
1928;0
1929;248
1930;151
1931;30
1932;22
1933;21
1934;80
1935;74
1936;0
1937;128
1938;117
1939;49
1940;19
1941;22
1942;48
1943;0
1944;6
1945;16
1946;79
1947;3
1948;11
1949;6
1950;5
1951;10
1952;21
1953;3
1954;0
1955;24
1956;25
1957;2
1958;0
1959;1
1960;0
1961;97
1962;109
1963;20
1964;1
1965;3
1966;102
1967;362
1968;23
1969;0
1970;85
1971;16
1972;9
1973;2
1974;20
1975;4
1976;2
1977;235
1978;41
1979;144
1980;33
1981;5
1982;8
1983;0
1984;1
1985;720
1986;0
1987;76
1988;57
1989;152
1990;1
1991;87
1992;4
1993;6
1994;2
1995;13
1996;13
1997;44
1998;83
1999;15
2000;4
2001;39
2002;6
2003;0
2004;10
2005;2
2006;8
2007;8
2008;10
2009;99
2010;86
2011;2
2012;43
2013;72
2014;3
2015;46
2016;19
2017;21
2018;181
2019;20
2020;29
2021;38
2022;33
2023;12
2024;2
2025;8
2026;14
2027;65
2028;3
2029;52
2030;48
2031;1
2032;20
2033;5
2034;4
2035;25
2036;61
2037;41
2038;353
2039;25
2040;25
2041;45
2042;1
2043;3
2044;48
2045;4
2046;6
2047;0
2048;154
2049;22
2050;5
2051;15
2052;2
2053;3
2054;20
2055;14
2056;38
2057;2
2058;1
2059;29
2060;144
2061;119
2062;52
2063;6
2064;4
2065;15
2066;37
2067;0
2068;30
2069;41
2070;2
2071;187
2072;19
2073;0
2074;85
2075;0
2076;20
2077;0
2078;56
2079;51
2080;1
2081;112
2082;93
2083;18
2084;105
2085;52
2086;4
2087;3
2088;35
2089;139
2090;13
2091;53
2092;23
2093;2
2094;52
2095;67
2096;48
2097;7
2098;33
2099;26
2100;26
2101;0
2102;22
2103;25
2104;6
2105;23
2106;14
2107;37
2108;35
2109;2
2110;13
2111;29
2112;29
2113;4
2114;24
2115;1
2116;22
2117;20
2118;183
2119;3
2120;10
2121;10
2122;51
2123;97
2124;26
2125;33
2126;0
2127;45
2128;0
2129;35
2130;9
2131;11
2132;62
2133;2
2134;32
2135;1
2136;21
2137;29
2138;73
2139;0
2140;1
2141;1
2142;10
2143;3
2144;27
2145;36
2146;30
2147;0
2148;13
2149;10
2150;69
2151;135
2152;35
2153;0
2154;15
2155;25
2156;0
2157;2
2158;7
2159;74
2160;18
2161;16
2162;3
2163;9
2164;0
2165;0
2166;0
2167;10
2168;28
2169;68
2170;3
2171;51
2172;60
2173;2
2174;45
2175;15
2176;69
2177;19
2178;19
2179;234
2180;3
2181;0
2182;108
2183;26
2184;17
2185;42
2186;1
2187;10
2188;36
2189;4
2190;37
2191;3
2192;17
2193;20
2194;26
2195;0
2196;29
2197;0
2198;161
2199;1
2200;28
2201;1
2202;90
2203;47
2204;14
2205;101
2206;7
2207;42
2208;6
2209;3
2210;31
2211;82
2212;1
2213;4
2214;20
2215;0
2216;0
2217;18
2218;28
2219;95
2220;7
2221;23
2222;0
2223;33
2224;108
2225;1
2226;32
2227;12
2228;5
2229;44
2230;6
2231;10
2232;37
2233;0
2234;37
2235;7
2236;38
2237;25
2238;0
2239;68
2240;14
2241;211
2242;43
2243;0
2244;34
2245;14
2246;23
2247;35
2248;0
2249;0
2250;41
2251;0
2252;4
2253;187
2254;15
2255;45
2256;153
2257;0
2258;53
2259;2
2260;24
2261;9
2262;35
2263;196
2264;214
2265;2
2266;3
2267;55
2268;40
2269;26
2270;2
2271;3
2272;2
2273;4
2274;79
2275;50
2276;1
2277;122
2278;220
2279;0
2280;5
2281;49
2282;27
2283;46
2284;12
2285;0
2286;17
2287;79
2288;0
2289;35
2290;99
2291;86
2292;73
2293;5
2294;79
2295;6
2296;53
2297;1
2298;49
2299;3
2300;5
2301;0
2302;34
2303;55
2304;7
2305;1
2306;23
2307;2
2308;288
2309;46
2310;28
2311;2
2312;2
2313;0
2314;9
2315;76
2316;25
2317;2
2318;12
2319;76
2320;15
2321;92
2322;66
2323;17
2324;32
2325;6
2326;73
2327;14
2328;58
2329;42
2330;5
2331;22
2332;12
2333;52
2334;5
2335;13
2336;0
2337;40
2338;19
2339;2
2340;0
2341;35
2342;86
2343;1
2344;0
2345;40
2346;28
2347;0
2348;7
2349;25
2350;23
2351;36
2352;62
2353;6
2354;10
2355;27
2356;0
2357;28
2358;5
2359;0
2360;39
2361;5
2362;107
2363;89
2364;33
2365;17
2366;41
2367;1
2368;11
2369;0
2370;29
2371;24
2372;30
2373;0
2374;68
2375;38
2376;1
2377;47
2378;8
2379;20
2380;28
2381;3
2382;33
2383;4
2384;8
2385;8
2386;157
2387;40
2388;47
2389;117
2390;2
2391;31
2392;20
2393;36
2394;45
2395;62
2396;58
2397;17
2398;49
2399;92
2400;0
2401;65
2402;31
2403;36
2404;9
2405;24
2406;55
2407;64
2408;7
2409;43
2410;80
2411;17
2412;23
2413;215
2414;0
2415;34
2416;28
2417;2
2418;16
2419;17
2420;1
2421;150
2422;70
2423;17
2424;7
2425;4
2426;14
2427;131
2428;0
2429;4
2430;0
2431;1
2432;6
2433;0
2434;36
2435;150
2436;4
2437;5
2438;32
2439;6
2440;0
2441;39
2442;39
2443;1
2444;116
2445;2
2446;7
2447;36
2448;5
2449;1
2450;11
2451;83
2452;0
2453;5
2454;55
2455;5
2456;71
2457;20
2458;14
2459;184
2460;0
2461;0
2462;0
2463;0
2464;53
2465;52
2466;221
2467;12
2468;15
2469;7
2470;0
2471;100
2472;0
2473;11
2474;48
2475;30
2476;4
2477;113
2478;26
2479;198
2480;12
2481;19
2482;0
2483;79
2484;2
2485;18
2486;16
2487;22
2488;94
2489;1
2490;5
2491;0
2492;4
2493;26
2494;50
2495;0
2496;20
2497;5
2498;0
2499;74
2500;49
2501;12
2502;29
2503;5
2504;90
2505;0
2506;16
2507;0
2508;85
2509;11
2510;61
2511;2
2512;74
2513;21
2514;19
2515;0
2516;34
2517;41
2518;0
2519;1
2520;10
2521;66
2522;76
2523;0
2524;1
2525;44
2526;0
2527;55
2528;1
2529;19
2530;18
2531;49
2532;56
2533;85
2534;29
2535;7
2536;103
2537;16
2538;11
2539;0
2540;31
2541;17
2542;229
2543;20
2544;72
2545;49
2546;85
2547;0
2548;24
2549;14
2550;42
2551;17
2552;33
2553;8
2554;0
2555;20
2556;64
2557;35
2558;2
2559;36
2560;0
2561;97
2562;0
2563;8
2564;12
2565;0
2566;3
2567;35
2568;20
2569;67
2570;0
2571;48
2572;33
2573;82
2574;13
2575;18
2576;90
2577;1
2578;38
2579;0
2580;4
2581;0
2582;8
2583;12
2584;68
2585;26
2586;23
2587;0
2588;16
2589;10
2590;57
2591;1
2592;4
2593;1
2594;0
2595;9
2596;8
2597;0
2598;4
2599;2
2600;1
2601;3
2602;87
2603;4
2604;2
2605;9
2606;33
2607;0
2608;7
2609;5
2610;23
2611;1
2612;12
2613;8
2614;44
2615;8
2616;1
2617;31
2618;0
2619;8
2620;39
2621;8
2622;21
2623;37
2624;151
2625;0
2626;10
2627;4
2628;9
2629;47
2630;11
2631;57
2632;29
2633;32
2634;2
2635;43
2636;32
2637;15
2638;20
2639;110
2640;36
2641;18
2642;1
2643;50
2644;36
2645;0
2646;33
2647;16
2648;2
2649;11
2650;0
2651;2
2652;150
2653;16
2654;6
2655;33
2656;28
2657;134
2658;2
2659;57
2660;23
2661;1
2662;2
2663;17
2664;5
2665;64
2666;16
2667;0
2668;57
2669;16
2670;20
2671;1
2672;15
2673;52
2674;75
2675;19
2676;26
2677;0
2678;4
2679;85
2680;151
2681;102
2682;5
2683;24
2684;495
2685;0
2686;12
2687;84
2688;8
2689;31
2690;12
2691;4
2692;52
2693;0
2694;39
2695;0
2696;5
2697;0
2698;77
2699;39
2700;228
2701;50
2702;4
2703;10
2704;29
2705;83
2706;4
2707;40
2708;100
2709;4
2710;0
2711;30
2712;61
2713;49
2714;98
2715;0
2716;41
2717;1
2718;9
2719;16
2720;27
2721;18
2722;11
2723;192
2724;4
2725;4
2726;66
2727;78
2728;30
2729;97
2730;50
2731;97
2732;0
2733;29
2734;28
2735;52
2736;114
2737;4
2738;47
2739;6
2740;126
2741;0
2742;17
2743;3
2744;1
2745;47
2746;32
2747;182
2748;47
2749;0
2750;0
2751;63
2752;168
2753;4
2754;7
2755;0
2756;2
2757;0
2758;9
2759;87
2760;75
2761;0
2762;19
2763;65
2764;116
2765;70
2766;19
2767;16
2768;73
2769;33
2770;10
2771;57
2772;17
2773;3
2774;7
2775;1
2776;8
2777;45
2778;0
2779;27
2780;5
2781;11
2782;26
2783;19
2784;113
2785;2
2786;0
2787;18
2788;83
2789;20
2790;0
2791;0
2792;0
2793;0
2794;28
2795;150
2796;78
2797;8
2798;51
2799;17
2800;17
2801;132
2802;263
2803;18
2804;87
2805;6
2806;9
2807;17
2808;15
2809;20
2810;1
2811;128
2812;7
2813;34
2814;66
2815;14
2816;15
2817;209
2818;3
2819;4
2820;24
2821;132
2822;0
2823;23
2824;2
2825;29
2826;1
2827;30
2828;2
2829;1
2830;25
2831;7
2832;6
2833;192
2834;1
2835;0
2836;0
2837;67
2838;21
2839;0
2840;1
2841;20
2842;57
2843;14
2844;202
2845;19
2846;64
2847;56
2848;24
2849;28
2850;25
2851;51
2852;52
2853;0
2854;22
2855;36
2856;9
2857;33
2858;14
2859;44
2860;7
2861;6
2862;0
2863;32
2864;4
2865;14
2866;8
2867;11
2868;13
2869;33
2870;12
2871;0
2872;7
2873;0
2874;19
2875;0
2876;58
2877;45
2878;2
2879;11
2880;6
2881;92
2882;4
2883;11
2884;2
2885;46
2886;8
2887;74
2888;8
2889;60
2890;59
2891;53
2892;146
2893;13
2894;3
2895;45
2896;28
2897;11
2898;2
2899;33
2900;42
2901;52
2902;0
2903;4
2904;3
2905;0
2906;12
2907;304
2908;6
2909;17
2910;6
2911;2
2912;15
2913;0
2914;0
2915;38
2916;1
2917;3
2918;12
2919;2
2920;96
2921;1
2922;18
2923;12
2924;37
2925;56
2926;22
2927;33
2928;68
2929;70
2930;21
2931;4
2932;0
2933;86
2934;1
2935;2
2936;8
2937;24
2938;67
2939;68
2940;88
2941;22
2942;7
2943;33
2944;22
2945;32
2946;106
2947;0
2948;0
2949;12
2950;3
2951;0
2952;50
2953;50
2954;14
2955;0
2956;94
2957;19
2958;9
2959;31
2960;4
2961;16
2962;108
2963;49
2964;42
2965;0
2966;0
2967;0
2968;0
2969;26
2970;4
2971;13
2972;11
2973;2
2974;4
2975;0
2976;71
2977;25
2978;68
2979;39
2980;59
2981;22
2982;19
2983;8
2984;2
2985;29
2986;25
2987;3
2988;35
2989;22
2990;32
2991;39
2992;64
2993;24
2994;62
2995;1
2996;43
2997;13
2998;26
2999;15
